utimesec    2573.171946
stimesec    3.868590
ru_maxrss   274116
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   66792
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  10744
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    0
ru_nivcsw   131163
