utimesec    2958.731564
stimesec    14.545388
ru_maxrss   255688
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   62055
ru_majflt   9
ru_nswap    0
ru_inblock  7208
ru_oublock  10792
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    21
ru_nivcsw   113127
