utimesec    6616.388092
stimesec    33.439284
ru_maxrss   1331740
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   3866808
ru_majflt   8
ru_nswap    0
ru_inblock  1696
ru_oublock  62528
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    10
ru_nivcsw   283891
