utimesec    963.459102
stimesec    54.385471
ru_maxrss   482932
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   119646
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  14360
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    0
ru_nivcsw   49193
