utimesec    27.446603
stimesec    5.142772
ru_maxrss   200364
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   48415
ru_majflt   0
ru_nswap    0
ru_inblock  0
ru_oublock  11936
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    0
ru_nivcsw   2005
