utimesec    25.237750
stimesec    0.306418
ru_maxrss   854236
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   211804
ru_majflt   10
ru_nswap    0
ru_inblock  9992
ru_oublock  2664
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    46
ru_nivcsw   1078
