utimesec    24.506635
stimesec    7.710810
ru_maxrss   201108
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   48593
ru_majflt   1
ru_nswap    0
ru_inblock  232
ru_oublock  11992
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    1
ru_nivcsw   2185
