utimesec    685.645979
stimesec    24.257553
ru_maxrss   483676
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   119783
ru_majflt   8
ru_nswap    0
ru_inblock  1464
ru_oublock  14408
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    9
ru_nivcsw   35595
