utimesec    3075.250095
stimesec    2.232519
ru_maxrss   253208
ru_ixrss    0
ru_idrss    0
ru_isrss    0
ru_minflt   61420
ru_majflt   0
ru_nswap    0
ru_inblock  5584
ru_oublock  10744
ru_msgsnd   0
ru_msgrcv   0
ru_nsignals 0
ru_nvcsw    12
ru_nivcsw   116572
